"contestKey","contestLongName","contestKey__1","contestLongName__1","districtKey","districtName","numbertoElect","termYears","isQuestion","countiesParticipating","countiesReported","precinctsParticipating","precinctsReported","precinctsReportedPercent","jurisdictionKey","jurisdictionName","isWriteIn","choiceKey","choiceName","partyKey","partyDisplayorder","partyShortName","totalVotes","jurisdictionVotes","choicePollingPlaceVotes","choiceEarlyVotes","choiceProvisionalVotes","choiceMaricopaVotes"
1621,"State Mine Inspector",1621,"State Mine Inspector",2,"Statewide",1,4,FALSE,15,15,45,45,100,14,"Yavapai",FALSE,6644,"Hart, Joe",9,"NULL","REP",66428,66428,10833,55308,287,0
1621,"State Mine Inspector",1621,"State Mine Inspector",2,"Statewide",1,4,FALSE,15,15,44,44,100,15,"Yuma",FALSE,6644,"Hart, Joe",9,"NULL","REP",22521,22521,4385,17826,310,0
1621,"State Mine Inspector",1621,"State Mine Inspector",2,"Statewide",1,4,FALSE,15,15,1489,1489,100,0,"State",FALSE,6735,"Pierce, William ""Bill""",3,"NULL","DEM",1090346,1090346,90412,332393,16108,651433
1621,"State Mine Inspector",1621,"State Mine Inspector",2,"Statewide",1,4,FALSE,15,15,44,44,100,1,"Apache",FALSE,6735,"Pierce, William ""Bill""",3,"NULL","DEM",16658,16658,9743,6769,146,0
1621,"State Mine Inspector",1621,"State Mine Inspector",2,"Statewide",1,4,FALSE,15,15,49,49,100,2,"Cochise",FALSE,6735,"Pierce, William ""Bill""",3,"NULL","DEM",17320,17320,2991,13672,657,0
1621,"State Mine Inspector",1621,"State Mine Inspector",2,"Statewide",1,4,FALSE,15,15,71,71,100,3,"Coconino",FALSE,6735,"Pierce, William ""Bill""",3,"NULL","DEM",32607,32607,9112,22700,795,0
1621,"State Mine Inspector",1621,"State Mine Inspector",2,"Statewide",1,4,FALSE,15,15,39,39,100,4,"Gila",FALSE,6735,"Pierce, William ""Bill""",3,"NULL","DEM",6955,6955,1413,5288,254,0
1621,"State Mine Inspector",1621,"State Mine Inspector",2,"Statewide",1,4,FALSE,15,15,22,22,100,5,"Graham",FALSE,6735,"Pierce, William ""Bill""",3,"NULL","DEM",3249,3249,1242,1973,34,0
1621,"State Mine Inspector",1621,"State Mine Inspector",2,"Statewide",1,4,FALSE,15,15,8,8,100,6,"Greenlee",FALSE,6735,"Pierce, William ""Bill""",3,"NULL","DEM",1038,1038,215,796,27,0
1621,"State Mine Inspector",1621,"State Mine Inspector",2,"Statewide",1,4,FALSE,15,15,11,11,100,7,"La Paz",FALSE,6735,"Pierce, William ""Bill""",3,"NULL","DEM",1519,1519,597,762,160,0
1621,"State Mine Inspector",1621,"State Mine Inspector",2,"Statewide",1,4,FALSE,15,15,743,743,100,8,"Maricopa",FALSE,6735,"Pierce, William ""Bill""",3,"NULL","DEM",651433,651433,0,0,0,651433
1621,"State Mine Inspector",1621,"State Mine Inspector",2,"Statewide",1,4,FALSE,15,15,24,24,100,9,"Mohave",FALSE,6735,"Pierce, William ""Bill""",3,"NULL","DEM",17404,17404,4572,12593,239,0
1621,"State Mine Inspector",1621,"State Mine Inspector",2,"Statewide",1,4,FALSE,15,15,14,14,100,10,"Navajo",FALSE,6735,"Pierce, William ""Bill""",3,"NULL","DEM",16427,16427,8251,7957,219,0
1621,"State Mine Inspector",1621,"State Mine Inspector",2,"Statewide",1,4,FALSE,15,15,249,249,100,11,"Pima",FALSE,6735,"Pierce, William ""Bill""",3,"NULL","DEM",213164,213164,30507,172904,9753,0
1621,"State Mine Inspector",1621,"State Mine Inspector",2,"Statewide",1,4,FALSE,15,15,102,102,100,12,"Pinal",FALSE,6735,"Pierce, William ""Bill""",3,"NULL","DEM",46650,46650,9718,34280,2652,0
1621,"State Mine Inspector",1621,"State Mine Inspector",2,"Statewide",1,4,FALSE,15,15,24,24,100,13,"Santa Cruz",FALSE,6735,"Pierce, William ""Bill""",3,"NULL","DEM",9285,9285,2206,6397,682,0
1621,"State Mine Inspector",1621,"State Mine Inspector",2,"Statewide",1,4,FALSE,15,15,45,45,100,14,"Yavapai",FALSE,6735,"Pierce, William ""Bill""",3,"NULL","DEM",36905,36905,5538,31180,187,0
1621,"State Mine Inspector",1621,"State Mine Inspector",2,"Statewide",1,4,FALSE,15,15,44,44,100,15,"Yuma",FALSE,6735,"Pierce, William ""Bill""",3,"NULL","DEM",19732,19732,4307,15122,303,0
1618,"Corporation Commissioner",1618,"Corporation Commissioner",2,"Statewide",2,4,FALSE,15,15,1489,1489,100,0,"State",TRUE,5899,"DeSanti, Neil",9,"NULL","REP",0,0,0,0,0,0
1618,"Corporation Commissioner",1618,"Corporation Commissioner",2,"Statewide",2,4,FALSE,15,15,44,44,100,1,"Apache",TRUE,5899,"DeSanti, Neil",9,"NULL","REP",0,0,0,0,0,0
1618,"Corporation Commissioner",1618,"Corporation Commissioner",2,"Statewide",2,4,FALSE,15,15,49,49,100,2,"Cochise",TRUE,5899,"DeSanti, Neil",9,"NULL","REP",0,0,0,0,0,0
1618,"Corporation Commissioner",1618,"Corporation Commissioner",2,"Statewide",2,4,FALSE,15,15,71,71,100,3,"Coconino",TRUE,5899,"DeSanti, Neil",9,"NULL","REP",0,0,0,0,0,0
1618,"Corporation Commissioner",1618,"Corporation Commissioner",2,"Statewide",2,4,FALSE,15,15,39,39,100,4,"Gila",TRUE,5899,"DeSanti, Neil",9,"NULL","REP",0,0,0,0,0,0
1618,"Corporation Commissioner",1618,"Corporation Commissioner",2,"Statewide",2,4,FALSE,15,15,22,22,100,5,"Graham",TRUE,5899,"DeSanti, Neil",9,"NULL","REP",0,0,0,0,0,0
1618,"Corporation Commissioner",1618,"Corporation Commissioner",2,"Statewide",2,4,FALSE,15,15,8,8,100,6,"Greenlee",TRUE,5899,"DeSanti, Neil",9,"NULL","REP",0,0,0,0,0,0
1618,"Corporation Commissioner",1618,"Corporation Commissioner",2,"Statewide",2,4,FALSE,15,15,11,11,100,7,"La Paz",TRUE,5899,"DeSanti, Neil",9,"NULL","REP",0,0,0,0,0,0
1618,"Corporation Commissioner",1618,"Corporation Commissioner",2,"Statewide",2,4,FALSE,15,15,743,743,100,8,"Maricopa",TRUE,5899,"DeSanti, Neil",9,"NULL","REP",0,0,0,0,0,0
1618,"Corporation Commissioner",1618,"Corporation Commissioner",2,"Statewide",2,4,FALSE,15,15,24,24,100,9,"Mohave",TRUE,5899,"DeSanti, Neil",9,"NULL","REP",0,0,0,0,0,0
1618,"Corporation Commissioner",1618,"Corporation Commissioner",2,"Statewide",2,4,FALSE,15,15,14,14,100,10,"Navajo",TRUE,5899,"DeSanti, Neil",9,"NULL","REP",0,0,0,0,0,0
1618,"Corporation Commissioner",1618,"Corporation Commissioner",2,"Statewide",2,4,FALSE,15,15,249,249,100,11,"Pima",TRUE,5899,"DeSanti, Neil",9,"NULL","REP",0,0,0,0,0,0
1618,"Corporation Commissioner",1618,"Corporation Commissioner",2,"Statewide",2,4,FALSE,15,15,102,102,100,12,"Pinal",TRUE,5899,"DeSanti, Neil",9,"NULL","REP",0,0,0,0,0,0
1618,"Corporation Commissioner",1618,"Corporation Commissioner",2,"Statewide",2,4,FALSE,15,15,24,24,100,13,"Santa Cruz",TRUE,5899,"DeSanti, Neil",9,"NULL","REP",0,0,0,0,0,0
1618,"Corporation Commissioner",1618,"Corporation Commissioner",2,"Statewide",2,4,FALSE,15,15,45,45,100,14,"Yavapai",TRUE,5899,"DeSanti, Neil",9,"NULL","REP",0,0,0,0,0,0
1618,"Corporation Commissioner",1618,"Corporation Commissioner",2,"Statewide",2,4,FALSE,15,15,44,44,100,15,"Yuma",TRUE,5899,"DeSanti, Neil",9,"NULL","REP",0,0,0,0,0,0
1618,"Corporation Commissioner",1618,"Corporation Commissioner",2,"Statewide",2,4,FALSE,15,15,1489,1489,100,0,"State",FALSE,6873,"Glassman, Rodney",9,"NULL","REP",1049394,1049394,90225,314354,9894,634921
1618,"Corporation Commissioner",1618,"Corporation Commissioner",2,"Statewide",2,4,FALSE,15,15,44,44,100,1,"Apache",FALSE,6873,"Glassman, Rodney",9,"NULL","REP",6375,6375,2330,4024,21,0
1618,"Corporation Commissioner",1618,"Corporation Commissioner",2,"Statewide",2,4,FALSE,15,15,49,49,100,2,"Cochise",FALSE,6873,"Glassman, Rodney",9,"NULL","REP",24767,24767,6856,17161,750,0
1618,"Corporation Commissioner",1618,"Corporation Commissioner",2,"Statewide",2,4,FALSE,15,15,71,71,100,3,"Coconino",FALSE,6873,"Glassman, Rodney",9,"NULL","REP",17719,17719,4592,12804,323,0
1618,"Corporation Commissioner",1618,"Corporation Commissioner",2,"Statewide",2,4,FALSE,15,15,39,39,100,4,"Gila",FALSE,6873,"Glassman, Rodney",9,"NULL","REP",11541,11541,1770,9463,308,0
1618,"Corporation Commissioner",1618,"Corporation Commissioner",2,"Statewide",2,4,FALSE,15,15,22,22,100,5,"Graham",FALSE,6873,"Glassman, Rodney",9,"NULL","REP",6325,6325,1833,4443,49,0
1618,"Corporation Commissioner",1618,"Corporation Commissioner",2,"Statewide",2,4,FALSE,15,15,8,8,100,6,"Greenlee",FALSE,6873,"Glassman, Rodney",9,"NULL","REP",1300,1300,369,878,53,0
1618,"Corporation Commissioner",1618,"Corporation Commissioner",2,"Statewide",2,4,FALSE,15,15,11,11,100,7,"La Paz",FALSE,6873,"Glassman, Rodney",9,"NULL","REP",2934,2934,892,1733,309,0
1618,"Corporation Commissioner",1618,"Corporation Commissioner",2,"Statewide",2,4,FALSE,15,15,743,743,100,8,"Maricopa",FALSE,6873,"Glassman, Rodney",9,"NULL","REP",634921,634921,0,0,0,634921
1618,"Corporation Commissioner",1618,"Corporation Commissioner",2,"Statewide",2,4,FALSE,15,15,24,24,100,9,"Mohave",FALSE,6873,"Glassman, Rodney",9,"NULL","REP",43552,43552,12920,30076,556,0
1618,"Corporation Commissioner",1618,"Corporation Commissioner",2,"Statewide",2,4,FALSE,15,15,14,14,100,10,"Navajo",FALSE,6873,"Glassman, Rodney",9,"NULL","REP",16787,16787,5323,11377,87,0
1618,"Corporation Commissioner",1618,"Corporation Commissioner",2,"Statewide",2,4,FALSE,15,15,249,249,100,11,"Pima",FALSE,6873,"Glassman, Rodney",9,"NULL","REP",140467,140467,26473,109622,4372,0
1618,"Corporation Commissioner",1618,"Corporation Commissioner",2,"Statewide",2,4,FALSE,15,15,102,102,100,12,"Pinal",FALSE,6873,"Glassman, Rodney",9,"NULL","REP",58269,58269,12374,43445,2450,0
1618,"Corporation Commissioner",1618,"Corporation Commissioner",2,"Statewide",2,4,FALSE,15,15,24,24,100,13,"Santa Cruz",FALSE,6873,"Glassman, Rodney",9,"NULL","REP",3352,3352,809,2393,150,0
1618,"Corporation Commissioner",1618,"Corporation Commissioner",2,"Statewide",2,4,FALSE,15,15,45,45,100,14,"Yavapai",FALSE,6873,"Glassman, Rodney",9,"NULL","REP",61450,61450,9830,51365,255,0
1618,"Corporation Commissioner",1618,"Corporation Commissioner",2,"Statewide",2,4,FALSE,15,15,44,44,100,15,"Yuma",FALSE,6873,"Glassman, Rodney",9,"NULL","REP",19635,19635,3854,15570,211,0
1618,"Corporation Commissioner",1618,"Corporation Commissioner",2,"Statewide",2,4,FALSE,15,15,1489,1489,100,0,"State",FALSE,6853,"Kennedy, Sandra",3,"NULL","DEM",1076800,1076800,83639,324189,13407,655565
1618,"Corporation Commissioner",1618,"Corporation Commissioner",2,"Statewide",2,4,FALSE,15,15,44,44,100,1,"Apache",FALSE,6853,"Kennedy, Sandra",3,"NULL","DEM",14620,14620,8323,6181,116,0
1618,"Corporation Commissioner",1618,"Corporation Commissioner",2,"Statewide",2,4,FALSE,15,15,49,49,100,2,"Cochise",FALSE,6853,"Kennedy, Sandra",3,"NULL","DEM",17328,17328,3163,13493,672,0
1618,"Corporation Commissioner",1618,"Corporation Commissioner",2,"Statewide",2,4,FALSE,15,15,71,71,100,3,"Coconino",FALSE,6853,"Kennedy, Sandra",3,"NULL","DEM",31541,31541,8453,22365,723,0
1618,"Corporation Commissioner",1618,"Corporation Commissioner",2,"Statewide",2,4,FALSE,15,15,39,39,100,4,"Gila",FALSE,6853,"Kennedy, Sandra",3,"NULL","DEM",7461,7461,1411,5813,237,0
1618,"Corporation Commissioner",1618,"Corporation Commissioner",2,"Statewide",2,4,FALSE,15,15,22,22,100,5,"Graham",FALSE,6853,"Kennedy, Sandra",3,"NULL","DEM",3071,3071,1121,1924,26,0
1618,"Corporation Commissioner",1618,"Corporation Commissioner",2,"Statewide",2,4,FALSE,15,15,8,8,100,6,"Greenlee",FALSE,6853,"Kennedy, Sandra",3,"NULL","DEM",982,982,204,746,32,0
1618,"Corporation Commissioner",1618,"Corporation Commissioner",2,"Statewide",2,4,FALSE,15,15,11,11,100,7,"La Paz",FALSE,6853,"Kennedy, Sandra",3,"NULL","DEM",1505,1505,601,751,153,0
1618,"Corporation Commissioner",1618,"Corporation Commissioner",2,"Statewide",2,4,FALSE,15,15,743,743,100,8,"Maricopa",FALSE,6853,"Kennedy, Sandra",3,"NULL","DEM",655565,655565,0,0,0,655565
1618,"Corporation Commissioner",1618,"Corporation Commissioner",2,"Statewide",2,4,FALSE,15,15,24,24,100,9,"Mohave",FALSE,6853,"Kennedy, Sandra",3,"NULL","DEM",16912,16912,4403,12315,194,0
1618,"Corporation Commissioner",1618,"Corporation Commissioner",2,"Statewide",2,4,FALSE,15,15,14,14,100,10,"Navajo",FALSE,6853,"Kennedy, Sandra",3,"NULL","DEM",15400,15400,7446,7756,198,0
1618,"Corporation Commissioner",1618,"Corporation Commissioner",2,"Statewide",2,4,FALSE,15,15,249,249,100,11,"Pima",FALSE,6853,"Kennedy, Sandra",3,"NULL","DEM",202496,202496,27968,166736,7792,0
1618,"Corporation Commissioner",1618,"Corporation Commissioner",2,"Statewide",2,4,FALSE,15,15,102,102,100,12,"Pinal",FALSE,6853,"Kennedy, Sandra",3,"NULL","DEM",45511,45511,9228,33997,2286,0
1618,"Corporation Commissioner",1618,"Corporation Commissioner",2,"Statewide",2,4,FALSE,15,15,24,24,100,13,"Santa Cruz",FALSE,6853,"Kennedy, Sandra",3,"NULL","DEM",8532,8532,1967,6001,564,0
1618,"Corporation Commissioner",1618,"Corporation Commissioner",2,"Statewide",2,4,FALSE,15,15,45,45,100,14,"Yavapai",FALSE,6853,"Kennedy, Sandra",3,"NULL","DEM",37650,37650,5381,32107,162,0
1618,"Corporation Commissioner",1618,"Corporation Commissioner",2,"Statewide",2,4,FALSE,15,15,44,44,100,15,"Yuma",FALSE,6853,"Kennedy, Sandra",3,"NULL","DEM",18226,18226,3970,14004,252,0
1618,"Corporation Commissioner",1618,"Corporation Commissioner",2,"Statewide",2,4,FALSE,15,15,1489,1489,100,0,"State",FALSE,6355,"Olson, Justin",9,"NULL","REP",1053862,1053862,89510,314254,9575,640523
1618,"Corporation Commissioner",1618,"Corporation Commissioner",2,"Statewide",2,4,FALSE,15,15,44,44,100,1,"Apache",FALSE,6355,"Olson, Justin",9,"NULL","REP",6533,6533,2433,4073,27,0
1618,"Corporation Commissioner",1618,"Corporation Commissioner",2,"Statewide",2,4,FALSE,15,15,49,49,100,2,"Cochise",FALSE,6355,"Olson, Justin",9,"NULL","REP",24489,24489,6745,17009,735,0
1618,"Corporation Commissioner",1618,"Corporation Commissioner",2,"Statewide",2,4,FALSE,15,15,71,71,100,3,"Coconino",FALSE,6355,"Olson, Justin",9,"NULL","REP",17466,17466,4454,12668,344,0
1618,"Corporation Commissioner",1618,"Corporation Commissioner",2,"Statewide",2,4,FALSE,15,15,39,39,100,4,"Gila",FALSE,6355,"Olson, Justin",9,"NULL","REP",11415,11415,1762,9393,260,0
1618,"Corporation Commissioner",1618,"Corporation Commissioner",2,"Statewide",2,4,FALSE,15,15,22,22,100,5,"Graham",FALSE,6355,"Olson, Justin",9,"NULL","REP",6371,6371,1804,4513,54,0
1618,"Corporation Commissioner",1618,"Corporation Commissioner",2,"Statewide",2,4,FALSE,15,15,8,8,100,6,"Greenlee",FALSE,6355,"Olson, Justin",9,"NULL","REP",1325,1325,372,900,53,0
1618,"Corporation Commissioner",1618,"Corporation Commissioner",2,"Statewide",2,4,FALSE,15,15,11,11,100,7,"La Paz",FALSE,6355,"Olson, Justin",9,"NULL","REP",2803,2803,825,1689,289,0
1618,"Corporation Commissioner",1618,"Corporation Commissioner",2,"Statewide",2,4,FALSE,15,15,743,743,100,8,"Maricopa",FALSE,6355,"Olson, Justin",9,"NULL","REP",640523,640523,0,0,0,640523
1618,"Corporation Commissioner",1618,"Corporation Commissioner",2,"Statewide",2,4,FALSE,15,15,24,24,100,9,"Mohave",FALSE,6355,"Olson, Justin",9,"NULL","REP",42773,42773,12526,29699,548,0
1618,"Corporation Commissioner",1618,"Corporation Commissioner",2,"Statewide",2,4,FALSE,15,15,14,14,100,10,"Navajo",FALSE,6355,"Olson, Justin",9,"NULL","REP",16753,16753,5338,11322,93,0
1618,"Corporation Commissioner",1618,"Corporation Commissioner",2,"Statewide",2,4,FALSE,15,15,249,249,100,11,"Pima",FALSE,6355,"Olson, Justin",9,"NULL","REP",142448,142448,26958,111336,4154,0
1618,"Corporation Commissioner",1618,"Corporation Commissioner",2,"Statewide",2,4,FALSE,15,15,102,102,100,12,"Pinal",FALSE,6355,"Olson, Justin",9,"NULL","REP",58835,58835,12451,43935,2449,0
1618,"Corporation Commissioner",1618,"Corporation Commissioner",2,"Statewide",2,4,FALSE,15,15,24,24,100,13,"Santa Cruz",FALSE,6355,"Olson, Justin",9,"NULL","REP",3264,3264,788,2335,141,0
1618,"Corporation Commissioner",1618,"Corporation Commissioner",2,"Statewide",2,4,FALSE,15,15,45,45,100,14,"Yavapai",FALSE,6355,"Olson, Justin",9,"NULL","REP",59778,59778,9410,50144,224,0
1618,"Corporation Commissioner",1618,"Corporation Commissioner",2,"Statewide",2,4,FALSE,15,15,44,44,100,15,"Yuma",FALSE,6355,"Olson, Justin",9,"NULL","REP",19086,19086,3644,15238,204,0
1618,"Corporation Commissioner",1618,"Corporation Commissioner",2,"Statewide",2,4,FALSE,15,15,1489,1489,100,0,"State",FALSE,6601,"Sears, Kiana Maria",3,"NULL","DEM",1006654,1006654,73136,302322,12499,618697
1618,"Corporation Commissioner",1618,"Corporation Commissioner",2,"Statewide",2,4,FALSE,15,15,44,44,100,1,"Apache",FALSE,6601,"Sears, Kiana Maria",3,"NULL","DEM",10195,10195,5382,4728,85,0
1618,"Corporation Commissioner",1618,"Corporation Commissioner",2,"Statewide",2,4,FALSE,15,15,49,49,100,2,"Cochise",FALSE,6601,"Sears, Kiana Maria",3,"NULL","DEM",15830,15830,2895,12317,618,0
1618,"Corporation Commissioner",1618,"Corporation Commissioner",2,"Statewide",2,4,FALSE,15,15,71,71,100,3,"Coconino",FALSE,6601,"Sears, Kiana Maria",3,"NULL","DEM",29144,29144,7239,21259,646,0
1618,"Corporation Commissioner",1618,"Corporation Commissioner",2,"Statewide",2,4,FALSE,15,15,39,39,100,4,"Gila",FALSE,6601,"Sears, Kiana Maria",3,"NULL","DEM",6566,6566,1238,5120,208,0
1618,"Corporation Commissioner",1618,"Corporation Commissioner",2,"Statewide",2,4,FALSE,15,15,22,22,100,5,"Graham",FALSE,6601,"Sears, Kiana Maria",3,"NULL","DEM",2611,2611,872,1714,25,0
1618,"Corporation Commissioner",1618,"Corporation Commissioner",2,"Statewide",2,4,FALSE,15,15,8,8,100,6,"Greenlee",FALSE,6601,"Sears, Kiana Maria",3,"NULL","DEM",952,952,207,717,28,0
1618,"Corporation Commissioner",1618,"Corporation Commissioner",2,"Statewide",2,4,FALSE,15,15,11,11,100,7,"La Paz",FALSE,6601,"Sears, Kiana Maria",3,"NULL","DEM",1270,1270,509,629,132,0
1618,"Corporation Commissioner",1618,"Corporation Commissioner",2,"Statewide",2,4,FALSE,15,15,743,743,100,8,"Maricopa",FALSE,6601,"Sears, Kiana Maria",3,"NULL","DEM",618697,618697,0,0,0,618697
1618,"Corporation Commissioner",1618,"Corporation Commissioner",2,"Statewide",2,4,FALSE,15,15,24,24,100,9,"Mohave",FALSE,6601,"Sears, Kiana Maria",3,"NULL","DEM",15111,15111,3971,10951,189,0
1618,"Corporation Commissioner",1618,"Corporation Commissioner",2,"Statewide",2,4,FALSE,15,15,14,14,100,10,"Navajo",FALSE,6601,"Sears, Kiana Maria",3,"NULL","DEM",12409,12409,5747,6517,145,0
1618,"Corporation Commissioner",1618,"Corporation Commissioner",2,"Statewide",2,4,FALSE,15,15,249,249,100,11,"Pima",FALSE,6601,"Sears, Kiana Maria",3,"NULL","DEM",194779,194779,26793,160466,7520,0
1618,"Corporation Commissioner",1618,"Corporation Commissioner",2,"Statewide",2,4,FALSE,15,15,102,102,100,12,"Pinal",FALSE,6601,"Sears, Kiana Maria",3,"NULL","DEM",40988,40988,8247,30673,2068,0
1618,"Corporation Commissioner",1618,"Corporation Commissioner",2,"Statewide",2,4,FALSE,15,15,24,24,100,13,"Santa Cruz",FALSE,6601,"Sears, Kiana Maria",3,"NULL","DEM",7551,7551,1708,5366,477,0
1618,"Corporation Commissioner",1618,"Corporation Commissioner",2,"Statewide",2,4,FALSE,15,15,45,45,100,14,"Yavapai",FALSE,6601,"Sears, Kiana Maria",3,"NULL","DEM",34176,34176,4781,29242,153,0
1618,"Corporation Commissioner",1618,"Corporation Commissioner",2,"Statewide",2,4,FALSE,15,15,44,44,100,15,"Yuma",FALSE,6601,"Sears, Kiana Maria",3,"NULL","DEM",16375,16375,3547,12623,205,0
3081,"Shall Bolick, Clint, Justice of the Arizona Supreme Court be retained in office?",3081,"Shall Bolick, Clint, Justice of the Arizona Supreme Court be retained in office?",42,"Arizona Supreme Court",NA,NA,TRUE,15,15,1489,1489,100,0,"State",FALSE,5973,"No",NA,"NULL","NULL",507800,507800,48269,152916,7851,298764
3081,"Shall Bolick, Clint, Justice of the Arizona Supreme Court be retained in office?",3081,"Shall Bolick, Clint, Justice of the Arizona Supreme Court be retained in office?",42,"Arizona Supreme Court",NA,NA,TRUE,15,15,44,44,100,1,"Apache",FALSE,5973,"No",NA,"NULL","NULL",7997,7997,4670,3266,61,0
3081,"Shall Bolick, Clint, Justice of the Arizona Supreme Court be retained in office?",3081,"Shall Bolick, Clint, Justice of the Arizona Supreme Court be retained in office?",42,"Arizona Supreme Court",NA,NA,TRUE,15,15,49,49,100,2,"Cochise",FALSE,5973,"No",NA,"NULL","NULL",8986,8986,1845,6771,370,0
3081,"Shall Bolick, Clint, Justice of the Arizona Supreme Court be retained in office?",3081,"Shall Bolick, Clint, Justice of the Arizona Supreme Court be retained in office?",42,"Arizona Supreme Court",NA,NA,TRUE,15,15,71,71,100,3,"Coconino",FALSE,5973,"No",NA,"NULL","NULL",13950,13950,4153,9417,380,0
3081,"Shall Bolick, Clint, Justice of the Arizona Supreme Court be retained in office?",3081,"Shall Bolick, Clint, Justice of the Arizona Supreme Court be retained in office?",42,"Arizona Supreme Court",NA,NA,TRUE,15,15,39,39,100,4,"Gila",FALSE,5973,"No",NA,"NULL","NULL",3734,3734,856,2721,157,0
3081,"Shall Bolick, Clint, Justice of the Arizona Supreme Court be retained in office?",3081,"Shall Bolick, Clint, Justice of the Arizona Supreme Court be retained in office?",42,"Arizona Supreme Court",NA,NA,TRUE,15,15,22,22,100,5,"Graham",FALSE,5973,"No",NA,"NULL","NULL",1914,1914,766,1129,19,0
3081,"Shall Bolick, Clint, Justice of the Arizona Supreme Court be retained in office?",3081,"Shall Bolick, Clint, Justice of the Arizona Supreme Court be retained in office?",42,"Arizona Supreme Court",NA,NA,TRUE,15,15,8,8,100,6,"Greenlee",FALSE,5973,"No",NA,"NULL","NULL",488,488,123,350,15,0
3081,"Shall Bolick, Clint, Justice of the Arizona Supreme Court be retained in office?",3081,"Shall Bolick, Clint, Justice of the Arizona Supreme Court be retained in office?",42,"Arizona Supreme Court",NA,NA,TRUE,15,15,11,11,100,7,"La Paz",FALSE,5973,"No",NA,"NULL","NULL",1020,1020,377,526,117,0
3081,"Shall Bolick, Clint, Justice of the Arizona Supreme Court be retained in office?",3081,"Shall Bolick, Clint, Justice of the Arizona Supreme Court be retained in office?",42,"Arizona Supreme Court",NA,NA,TRUE,15,15,743,743,100,8,"Maricopa",FALSE,5973,"No",NA,"NULL","NULL",298764,298764,0,0,0,298764
3081,"Shall Bolick, Clint, Justice of the Arizona Supreme Court be retained in office?",3081,"Shall Bolick, Clint, Justice of the Arizona Supreme Court be retained in office?",42,"Arizona Supreme Court",NA,NA,TRUE,15,15,24,24,100,9,"Mohave",FALSE,5973,"No",NA,"NULL","NULL",10338,10338,3229,6921,188,0
3081,"Shall Bolick, Clint, Justice of the Arizona Supreme Court be retained in office?",3081,"Shall Bolick, Clint, Justice of the Arizona Supreme Court be retained in office?",42,"Arizona Supreme Court",NA,NA,TRUE,15,15,14,14,100,10,"Navajo",FALSE,5973,"No",NA,"NULL","NULL",8991,8991,4415,4435,141,0
3081,"Shall Bolick, Clint, Justice of the Arizona Supreme Court be retained in office?",3081,"Shall Bolick, Clint, Justice of the Arizona Supreme Court be retained in office?",42,"Arizona Supreme Court",NA,NA,TRUE,15,15,249,249,100,11,"Pima",FALSE,5973,"No",NA,"NULL","NULL",99641,99641,16759,78397,4485,0
3081,"Shall Bolick, Clint, Justice of the Arizona Supreme Court be retained in office?",3081,"Shall Bolick, Clint, Justice of the Arizona Supreme Court be retained in office?",42,"Arizona Supreme Court",NA,NA,TRUE,15,15,102,102,100,12,"Pinal",FALSE,5973,"No",NA,"NULL","NULL",24102,24102,5298,17421,1383,0
3081,"Shall Bolick, Clint, Justice of the Arizona Supreme Court be retained in office?",3081,"Shall Bolick, Clint, Justice of the Arizona Supreme Court be retained in office?",42,"Arizona Supreme Court",NA,NA,TRUE,15,15,24,24,100,13,"Santa Cruz",FALSE,5973,"No",NA,"NULL","NULL",3653,3653,929,2422,302,0
3081,"Shall Bolick, Clint, Justice of the Arizona Supreme Court be retained in office?",3081,"Shall Bolick, Clint, Justice of the Arizona Supreme Court be retained in office?",42,"Arizona Supreme Court",NA,NA,TRUE,15,15,45,45,100,14,"Yavapai",FALSE,5973,"No",NA,"NULL","NULL",15102,15102,2656,12375,71,0
3081,"Shall Bolick, Clint, Justice of the Arizona Supreme Court be retained in office?",3081,"Shall Bolick, Clint, Justice of the Arizona Supreme Court be retained in office?",42,"Arizona Supreme Court",NA,NA,TRUE,15,15,44,44,100,15,"Yuma",FALSE,5973,"No",NA,"NULL","NULL",9120,9120,2193,6765,162,0
3081,"Shall Bolick, Clint, Justice of the Arizona Supreme Court be retained in office?",3081,"Shall Bolick, Clint, Justice of the Arizona Supreme Court be retained in office?",42,"Arizona Supreme Court",NA,NA,TRUE,15,15,1489,1489,100,0,"State",FALSE,5955,"Yes",NA,"NULL","NULL",1187184,1187184,118851,419789,16473,632071
3081,"Shall Bolick, Clint, Justice of the Arizona Supreme Court be retained in office?",3081,"Shall Bolick, Clint, Justice of the Arizona Supreme Court be retained in office?",42,"Arizona Supreme Court",NA,NA,TRUE,15,15,44,44,100,1,"Apache",FALSE,5955,"Yes",NA,"NULL","NULL",13855,13855,7061,6696,98,0
3081,"Shall Bolick, Clint, Justice of the Arizona Supreme Court be retained in office?",3081,"Shall Bolick, Clint, Justice of the Arizona Supreme Court be retained in office?",42,"Arizona Supreme Court",NA,NA,TRUE,15,15,49,49,100,2,"Cochise",FALSE,5955,"Yes",NA,"NULL","NULL",31033,31033,7766,22255,1012,0
3081,"Shall Bolick, Clint, Justice of the Arizona Supreme Court be retained in office?",3081,"Shall Bolick, Clint, Justice of the Arizona Supreme Court be retained in office?",42,"Arizona Supreme Court",NA,NA,TRUE,15,15,71,71,100,3,"Coconino",FALSE,5955,"Yes",NA,"NULL","NULL",27415,27415,7806,19021,588,0
