"contestKey","contestLongName","districtName","jurisdictionName","choiceKey","choiceName","partyShortName","r1107_eb","r1107","r1108","r1109","r1110","r1111","r1112","r1113","r1107_d","r1108_d","r1109_d","r1110_d","r1111_d","r1112_d","r1113_d"
1617,"Attorney General","Statewide","Pinal",6253,"Brnovich, Mark","REP",28257,43411,47867,54238,57028,60719,65193,65193,15154,4456,6371,2790,3691,4474,0
1617,"Attorney General","Statewide","Santa Cruz",6253,"Brnovich, Mark","REP",2217,3197,3197,3766,3766,3766,3766,3766,980,0,569,0,0,0,0
1617,"Attorney General","Statewide","Yavapai",6253,"Brnovich, Mark","REP",49777,52692,62210,64317,65725,67025,67025,67499,2915,9518,2107,1408,1300,0,474
1617,"Attorney General","Statewide","Yuma",6253,"Brnovich, Mark","REP",14904,19609,20756,21906,21906,21906,21906,21906,4705,1147,1150,0,0,0,0
1617,"Attorney General","Statewide","State",6412,"Contreras, January","DEM",582362,777866,858084,930752,982878,1007445,1031792,1041090,195504,80218,72668,52126,24567,24347,9298
1617,"Attorney General","Statewide","Apache",6412,"Contreras, January","DEM",3900,13153,13376,16150,16150,16296,16296,16296,9253,223,2774,0,146,0,0
1617,"Attorney General","Statewide","Cochise",6412,"Contreras, January","DEM",12548,15577,15577,17357,17357,17357,17357,18021,3029,0,1780,0,0,0,664
1617,"Attorney General","Statewide","Coconino",6412,"Contreras, January","DEM",20135,26716,26716,27362,27362,30301,31619,32075,6581,0,646,0,2939,1318,456
1617,"Attorney General","Statewide","Gila",6412,"Contreras, January","DEM",4489,5861,6588,6655,6889,6889,6889,6889,1372,727,67,234,0,0,0
1617,"Attorney General","Statewide","Graham",6412,"Contreras, January","DEM",2200,2919,3129,3129,3129,3129,3129,3129,719,210,0,0,0,0,0
1617,"Attorney General","Statewide","Greenlee",6412,"Contreras, January","DEM",910,999,999,999,999,999,999,999,89,0,0,0,0,0,0
1617,"Attorney General","Statewide","Maricopa",6412,"Contreras, January","DEM",322809,438064,504100,544907,577377,594584,603940,611707,115255,66036,40807,32470,17207,9356,7767
1617,"Attorney General","Statewide","Mohave",6412,"Contreras, January","DEM",10397,14785,15063,16130,16980,16980,17040,17190,4388,278,1067,850,0,60,150
1617,"Attorney General","Statewide","Navajo",6412,"Contreras, January","DEM",6868,11856,14780,14780,15803,16014,16014,16014,4988,2924,0,1023,211,0,0
1617,"Attorney General","Statewide","Pima",6412,"Contreras, January","DEM",136469,167361,167361,182648,197254,197254,207487,207487,30892,0,15287,14606,0,10233,0
1617,"Attorney General","Statewide","Pinal",6412,"Contreras, January","DEM",17309,26860,30164,35434,37659,40679,44059,44059,9551,3304,5270,2225,3020,3380,0
1617,"Attorney General","Statewide","Santa Cruz",6412,"Contreras, January","DEM",5478,7641,7641,9308,9308,9308,9308,9308,2163,0,1667,0,0,0,0
1617,"Attorney General","Statewide","Yavapai",6412,"Contreras, January","DEM",26879,28136,33115,34346,35064,36108,36108,36369,1257,4979,1231,718,1044,0,261
1617,"Attorney General","Statewide","Yuma",6412,"Contreras, January","DEM",11971,16657,18194,20266,20266,20266,20266,20266,4686,1537,2072,0,0,0,0
1682,"State Treasurer","Statewide","State",6812,"Manoil, Mark","DEM",549201,734071,808567,875933,923435,945919,968436,977317,184870,74496,67366,47502,22484,22517,8881
1682,"State Treasurer","Statewide","Apache",6812,"Manoil, Mark","DEM",3836,13085,13310,16052,16052,16190,16190,16190,9249,225,2742,0,138,0,0
1682,"State Treasurer","Statewide","Cochise",6812,"Manoil, Mark","DEM",11585,14380,14380,15985,15985,15985,15985,16626,2795,0,1605,0,0,0,641
1682,"State Treasurer","Statewide","Coconino",6812,"Manoil, Mark","DEM",19374,25891,25891,26500,26500,29227,30496,30925,6517,0,609,0,2727,1269,429
1682,"State Treasurer","Statewide","Gila",6812,"Manoil, Mark","DEM",4353,5718,6408,6473,6707,6707,6707,6707,1365,690,65,234,0,0,0
1682,"State Treasurer","Statewide","Graham",6812,"Manoil, Mark","DEM",2189,2900,3083,3083,3083,3083,3083,3083,711,183,0,0,0,0,0
1682,"State Treasurer","Statewide","Greenlee",6812,"Manoil, Mark","DEM",951,1034,1034,1034,1034,1034,1034,1034,83,0,0,0,0,0,0
1682,"State Treasurer","Statewide","Maricopa",6812,"Manoil, Mark","DEM",304283,412010,472921,510625,540016,555649,564229,571645,107727,60911,37704,29391,15633,8580,7416
1682,"State Treasurer","Statewide","Mohave",6812,"Manoil, Mark","DEM",10357,14639,14896,15913,16721,16721,16773,16920,4282,257,1017,808,0,52,147
1682,"State Treasurer","Statewide","Navajo",6812,"Manoil, Mark","DEM",6578,11528,14457,14457,15429,15643,15643,15643,4950,2929,0,972,214,0,0
1682,"State Treasurer","Statewide","Pima",6812,"Manoil, Mark","DEM",126879,155918,155918,169905,183300,183300,192725,192725,29039,0,13987,13395,0,9425,0
1682,"State Treasurer","Statewide","Pinal",6812,"Manoil, Mark","DEM",16878,26088,29293,34246,36320,39105,42296,42296,9210,3205,4953,2074,2785,3191,0
1682,"State Treasurer","Statewide","Santa Cruz",6812,"Manoil, Mark","DEM",5328,7501,7501,9142,9142,9142,9142,9142,2173,0,1641,0,0,0,0
1682,"State Treasurer","Statewide","Yavapai",6812,"Manoil, Mark","DEM",25377,26523,31199,32310,32938,33925,33925,34173,1146,4676,1111,628,987,0,248
1682,"State Treasurer","Statewide","Yuma",6812,"Manoil, Mark","DEM",11233,15613,17033,18965,18965,18965,18965,18965,4380,1420,1932,0,0,0,0
1682,"State Treasurer","Statewide","State",7032,"Yee, Kimberly","REP",690908,917502,999684,1063127,1116301,1141425,1162630,1173652,226594,82182,63443,53174,25124,21205,11022
1682,"State Treasurer","Statewide","Apache",7032,"Yee, Kimberly","REP",3395,6860,6895,8444,8444,8488,8488,8488,3465,35,1549,0,44,0,0
1682,"State Treasurer","Statewide","Cochise",7032,"Yee, Kimberly","REP",17461,24758,24758,27026,27026,27026,27026,27849,7297,0,2268,0,0,0,823
1682,"State Treasurer","Statewide","Coconino",7032,"Yee, Kimberly","REP",14393,17650,17650,17925,17925,19650,20605,20862,3257,0,275,0,1725,955,257
1682,"State Treasurer","Statewide","Gila",7032,"Yee, Kimberly","REP",9131,11291,12914,13044,13414,13414,13414,13414,2160,1623,130,370,0,0,0
1682,"State Treasurer","Statewide","Graham",7032,"Yee, Kimberly","REP",5924,6615,7357,7357,7357,7357,7357,7357,691,742,0,0,0,0,0
1682,"State Treasurer","Statewide","Greenlee",7032,"Yee, Kimberly","REP",1286,1473,1473,1473,1473,1473,1473,1473,187,0,0,0,0,0,0
1682,"State Treasurer","Statewide","Maricopa",7032,"Yee, Kimberly","REP",395685,525196,586151,622739,657219,675253,684229,693197,129511,60955,36588,34480,18034,8976,8968
1682,"State Treasurer","Statewide","Mohave",7032,"Yee, Kimberly","REP",30500,46150,46920,49866,52317,52317,52477,52962,15650,770,2946,2451,0,160,485
1682,"State Treasurer","Statewide","Navajo",7032,"Yee, Kimberly","REP",11356,15510,18083,18083,20009,20140,20140,20140,4154,2573,0,1926,131,0,0
1682,"State Treasurer","Statewide","Pima",7032,"Yee, Kimberly","REP",104538,137401,137401,146437,156020,156020,162552,162552,32863,0,9036,9583,0,6532,0
1682,"State Treasurer","Statewide","Pinal",7032,"Yee, Kimberly","REP",28372,43581,48103,54679,57565,61409,65991,65991,15209,4522,6576,2886,3844,4582,0
1682,"State Treasurer","Statewide","Santa Cruz",7032,"Yee, Kimberly","REP",2488,3500,3500,4127,4127,4127,4127,4127,1012,0,627,0,0,0,0
1682,"State Treasurer","Statewide","Yavapai",7032,"Yee, Kimberly","REP",50807,53803,63514,65687,67165,68511,68511,69000,2996,9711,2173,1478,1346,0,489
1682,"State Treasurer","Statewide","Yuma",7032,"Yee, Kimberly","REP",15572,20549,21800,23075,23075,23075,23075,23075,4977,1251,1275,0,0,0,0
1683,"Superintendent of Public Instruction","Statewide","State",6748,"Hoffman, Kathy","DEM",617761,823182,909366,985083,1040130,1066138,1091741,1101683,205421,86184,75717,55047,26008,25603,9942
1683,"Superintendent of Public Instruction","Statewide","Apache",6748,"Hoffman, Kathy","DEM",4090,13740,13979,16894,16894,17045,17045,17045,9650,239,2915,0,151,0,0
1683,"Superintendent of Public Instruction","Statewide","Cochise",6748,"Hoffman, Kathy","DEM",13025,16273,16273,18148,18148,18148,18148,18843,3248,0,1875,0,0,0,695
1683,"Superintendent of Public Instruction","Statewide","Coconino",6748,"Hoffman, Kathy","DEM",21061,27917,27917,28571,28571,31629,33037,33504,6856,0,654,0,3058,1408,467
1683,"Superintendent of Public Instruction","Statewide","Gila",6748,"Hoffman, Kathy","DEM",5089,6618,7466,7546,7810,7810,7810,7810,1529,848,80,264,0,0,0
1683,"Superintendent of Public Instruction","Statewide","Graham",6748,"Hoffman, Kathy","DEM",2633,3409,3664,3664,3664,3664,3664,3664,776,255,0,0,0,0,0
1683,"Superintendent of Public Instruction","Statewide","Greenlee",6748,"Hoffman, Kathy","DEM",1027,1124,1124,1124,1124,1124,1124,1124,97,0,0,0,0,0,0
1683,"Superintendent of Public Instruction","Statewide","Maricopa",6748,"Hoffman, Kathy","DEM",347496,468611,539393,582149,616708,634989,644930,653277,121115,70782,42756,34559,18281,9941,8347
1683,"Superintendent of Public Instruction","Statewide","Mohave",6748,"Hoffman, Kathy","DEM",11582,16379,16673,17864,18801,18801,18866,19026,4797,294,1191,937,0,65,160
1683,"Superintendent of Public Instruction","Statewide","Navajo",6748,"Hoffman, Kathy","DEM",7584,12932,16109,16109,17293,17519,17519,17519,5348,3177,0,1184,226,0,0
1683,"Superintendent of Public Instruction","Statewide","Pima",6748,"Hoffman, Kathy","DEM",138384,170343,170343,185762,200723,200723,211202,211202,31959,0,15419,14961,0,10479,0
1683,"Superintendent of Public Instruction","Statewide","Pinal",6748,"Hoffman, Kathy","DEM",18708,28994,32591,38291,40658,43850,47560,47560,10286,3597,5700,2367,3192,3710,0
1683,"Superintendent of Public Instruction","Statewide","Santa Cruz",6748,"Hoffman, Kathy","DEM",5544,7777,7777,9492,9492,9492,9492,9492,2233,0,1715,0,0,0,0
1683,"Superintendent of Public Instruction","Statewide","Yavapai",6748,"Hoffman, Kathy","DEM",29343,30684,36079,37409,38184,39284,39284,39557,1341,5395,1330,775,1100,0,273
1683,"Superintendent of Public Instruction","Statewide","Yuma",6748,"Hoffman, Kathy","DEM",12195,16929,18526,20608,20608,20608,20608,20608,4734,1597,2082,0,0,0,0
1683,"Superintendent of Public Instruction","Statewide","State",6263,"Riggs, Frank","REP",621313,827425,897526,952260,997817,1019417,1037684,1047561,206112,70101,54734,45557,21600,18267,9877
1683,"Superintendent of Public Instruction","Statewide","Apache",6263,"Riggs, Frank","REP",3129,6217,6238,7615,7615,7647,7647,7647,3088,21,1377,0,32,0,0
1683,"Superintendent of Public Instruction","Statewide","Cochise",6263,"Riggs, Frank","REP",16080,22932,22932,24948,24948,24948,24948,25717,6852,0,2016,0,0,0,769
1683,"Superintendent of Public Instruction","Statewide","Coconino",6263,"Riggs, Frank","REP",12840,15760,15760,15994,15994,17426,18231,18457,2920,0,234,0,1432,805,226
1683,"Superintendent of Public Instruction","Statewide","Gila",6263,"Riggs, Frank","REP",8472,10456,11918,12038,12379,12379,12379,12379,1984,1462,120,341,0,0,0
1683,"Superintendent of Public Instruction","Statewide","Graham",6263,"Riggs, Frank","REP",5492,6119,6789,6789,6789,6789,6789,6789,627,670,0,0,0,0,0
1683,"Superintendent of Public Instruction","Statewide","Greenlee",6263,"Riggs, Frank","REP",1205,1382,1382,1382,1382,1382,1382,1382,177,0,0,0,0,0,0
1683,"Superintendent of Public Instruction","Statewide","Maricopa",6263,"Riggs, Frank","REP",350647,466649,517317,548344,577473,592770,600398,608348,116002,50668,31027,29129,15297,7628,7950
1683,"Superintendent of Public Instruction","Statewide","Mohave",6263,"Riggs, Frank","REP",29184,44308,45046,47800,50112,50112,50260,50737,15124,738,2754,2312,0,148,477
1683,"Superintendent of Public Instruction","Statewide","Navajo",6263,"Riggs, Frank","REP",10486,14303,16652,16652,18392,18508,18508,18508,3817,2349,0,1740,116,0,0
1683,"Superintendent of Public Instruction","Statewide","Pima",6263,"Riggs, Frank","REP",93225,123105,123105,130738,138811,138811,144341,144341,29880,0,7633,8073,0,5530,0
1683,"Superintendent of Public Instruction","Statewide","Pinal",6263,"Riggs, Frank","REP",26927,41291,45479,51427,54063,57559,61715,61715,14364,4188,5948,2636,3496,4156,0
1683,"Superintendent of Public Instruction","Statewide","Santa Cruz",6263,"Riggs, Frank","REP",2267,3183,3183,3741,3741,3741,3741,3741,916,0,558,0,0,0,0
1683,"Superintendent of Public Instruction","Statewide","Yavapai",6263,"Riggs, Frank","REP",46818,49593,58527,60473,61799,63026,63026,63481,2775,8934,1946,1326,1227,0,455
1683,"Superintendent of Public Instruction","Statewide","Yuma",6263,"Riggs, Frank","REP",14541,19157,20228,21349,21349,21349,21349,21349,4616,1071,1121,0,0,0,0
1621,"State Mine Inspector","Statewide","State",6644,"Hart, Joe","REP",653050,864908,939316,997475,1045795,1068651,1088174,1098590,211858,74408,58159,48320,22856,19523,10416
1621,"State Mine Inspector","Statewide","Apache",6644,"Hart, Joe","REP",3253,6460,6489,7942,7942,7981,7981,7981,3207,29,1453,0,39,0,0
1621,"State Mine Inspector","Statewide","Cochise",6644,"Hart, Joe","REP",16920,24000,24000,26172,26172,26172,26172,26974,7080,0,2172,0,0,0,802
1621,"State Mine Inspector","Statewide","Coconino",6644,"Hart, Joe","REP",13583,16560,16560,16813,16813,18370,19235,19479,2977,0,253,0,1557,865,244
1621,"State Mine Inspector","Statewide","Gila",6644,"Hart, Joe","REP",8915,10996,12558,12688,13042,13042,13042,13042,2081,1562,130,354,0,0,0
1621,"State Mine Inspector","Statewide","Graham",6644,"Hart, Joe","REP",5784,6435,7135,7135,7135,7135,7135,7135,651,700,0,0,0,0,0
1621,"State Mine Inspector","Statewide","Greenlee",6644,"Hart, Joe","REP",1278,1459,1459,1459,1459,1459,1459,1459,181,0,0,0,0,0,0
1621,"State Mine Inspector","Statewide","Maricopa",6644,"Hart, Joe","REP",367792,486947,541308,574177,605016,621244,629389,637818,119155,54361,32869,30839,16228,8145,8429
1621,"State Mine Inspector","Statewide","Mohave",6644,"Hart, Joe","REP",30054,45474,46222,49060,51440,51440,51600,52082,15420,748,2838,2380,0,160,482
1621,"State Mine Inspector","Statewide","Navajo",6644,"Hart, Joe","REP",10961,14860,17238,17238,19063,19186,19186,19186,3899,2378,0,1825,123,0,0
1621,"State Mine Inspector","Statewide","Pima",6644,"Hart, Joe","REP",100154,131173,131173,139533,148364,148364,154402,154402,31019,0,8360,8831,0,6038,0
1621,"State Mine Inspector","Statewide","Pinal",6644,"Hart, Joe","REP",27841,42459,46793,53063,55782,59382,63697,63697,14618,4334,6270,2719,3600,4315,0
1621,"State Mine Inspector","Statewide","Santa Cruz",6644,"Hart, Joe","REP",2330,3270,3270,3845,3845,3845,3845,3845,940,0,575,0,0,0,0
1621,"State Mine Inspector","Statewide","Yavapai",6644,"Hart, Joe","REP",49133,51929,61056,63100,64472,65781,65781,66240,2796,9127,2044,1372,1309,0,459
1621,"State Mine Inspector","Statewide","Yuma",6644,"Hart, Joe","REP",15052,19827,20996,22191,22191,22191,22191,22191,4775,1169,1195,0,0,0,0
1621,"State Mine Inspector","Statewide","State",6735,"Pierce, William ""Bill""","DEM",566344,759389,836787,906592,956206,979584,1002927,1012157,193045,77398,69805,49614,23378,23343,9230
1621,"State Mine Inspector","Statewide","Apache",6735,"Pierce, William ""Bill""","DEM",3935,13449,13678,16501,16501,16646,16646,16646,9514,229,2823,0,145,0,0
1621,"State Mine Inspector","Statewide","Cochise",6735,"Pierce, William ""Bill""","DEM",11987,14976,14976,16658,16658,16658,16658,17317,2989,0,1682,0,0,0,659
1621,"State Mine Inspector","Statewide","Coconino",6735,"Pierce, William ""Bill""","DEM",19880,26558,26558,27191,27191,30029,31356,31798,6678,0,633,0,2838,1327,442
1621,"State Mine Inspector","Statewide","Gila",6735,"Pierce, William ""Bill""","DEM",4509,5922,6628,6699,6953,6953,6953,6953,1413,706,71,254,0,0,0
1621,"State Mine Inspector","Statewide","Graham",6735,"Pierce, William ""Bill""","DEM",2279,3033,3249,3249,3249,3249,3249,3249,754,216,0,0,0,0,0
1621,"State Mine Inspector","Statewide","Greenlee",6735,"Pierce, William ""Bill""","DEM",952,1038,1038,1038,1038,1038,1038,1038,86,0,0,0,0,0,0
1621,"State Mine Inspector","Statewide","Maricopa",6735,"Pierce, William ""Bill""","DEM",313555,426450,489465,528481,559090,575242,584032,591752,112895,63015,39016,30609,16152,8790,7720
1621,"State Mine Inspector","Statewide","Mohave",6735,"Pierce, William ""Bill""","DEM",10570,14975,15238,16304,17155,17155,17209,17360,4405,263,1066,851,0,54,151
1621,"State Mine Inspector","Statewide","Navajo",6735,"Pierce, William ""Bill""","DEM",6914,12054,15165,15165,16207,16426,16426,16426,5140,3111,0,1042,219,0,0
1621,"State Mine Inspector","Statewide","Pima",6735,"Pierce, William ""Bill""","DEM",130486,160569,160569,175065,189039,189039,198828,198828,30083,0,14496,13974,0,9789,0
1621,"State Mine Inspector","Statewide","Pinal",6735,"Pierce, William ""Bill""","DEM",17226,26924,30237,35413,37597,40573,43956,43956,9698,3313,5176,2184,2976,3383,0
1621,"State Mine Inspector","Statewide","Santa Cruz",6735,"Pierce, William ""Bill""","DEM",5413,7615,7615,9284,9284,9284,9284,9284,2202,0,1669,0,0,0,0
1621,"State Mine Inspector","Statewide","Yavapai",6735,"Pierce, William ""Bill""","DEM",27202,28488,33572,34782,35482,36530,36530,36788,1286,5084,1210,700,1048,0,258
1621,"State Mine Inspector","Statewide","Yuma",6735,"Pierce, William ""Bill""","DEM",11436,15979,17440,19403,19403,19403,19403,19403,4543,1461,1963,0,0,0,0
1618,"Corporation Commissioner","Statewide","State",6873,"Glassman, Rodney","REP",593589,777514,844446,896121,939800,960571,977862,987346,183925,66932,51675,43679,20771,17291,9484
1618,"Corporation Commissioner","Statewide","Apache",6873,"Glassman, Rodney","REP",2805,5122,5135,6346,6346,6367,6367,6367,2317,13,1211,0,21,0,0
1618,"Corporation Commissioner","Statewide","Cochise",6873,"Glassman, Rodney","REP",15290,22141,22141,24012,24012,24012,24012,24767,6851,0,1871,0,0,0,755
1618,"Corporation Commissioner","Statewide","Coconino",6873,"Glassman, Rodney","REP",12281,14748,14748,14968,14968,16349,17135,17349,2467,0,220,0,1381,786,214
1618,"Corporation Commissioner","Statewide","Gila",6873,"Glassman, Rodney","REP",7986,9756,11118,11232,11539,11539,11539,11539,1770,1362,114,307,0,0,0
1618,"Corporation Commissioner","Statewide","Graham",6873,"Glassman, Rodney","REP",5166,5709,6325,6325,6325,6325,6325,6325,543,616,0,0,0,0,0
1618,"Corporation Commissioner","Statewide","Greenlee",6873,"Glassman, Rodney","REP",1141,1300,1300,1300,1300,1300,1300,1300,159,0,0,0,0,0,0
1618,"Corporation Commissioner","Statewide","Maricopa",6873,"Glassman, Rodney","REP",340272,445384,494583,524583,553017,568030,575492,583238,105112,49199,30000,28434,15013,7462,7746
1618,"Corporation Commissioner","Statewide","Mohave",6873,"Glassman, Rodney","REP",25470,37965,38575,40934,42980,42980,43084,43447,12495,610,2359,2046,0,104,363
1618,"Corporation Commissioner","Statewide","Navajo",6873,"Glassman, Rodney","REP",9704,12993,15027,15027,16697,16784,16784,16784,3289,2034,0,1670,87,0,0
1618,"Corporation Commissioner","Statewide","Pima",6873,"Glassman, Rodney","REP",87621,113969,113969,121059,128617,128617,133785,133785,26348,0,7090,7558,0,5168,0
1618,"Corporation Commissioner","Statewide","Pinal",6873,"Glassman, Rodney","REP",24932,37282,41121,46527,48914,52002,55773,55773,12350,3839,5406,2387,3088,3771,0
1618,"Corporation Commissioner","Statewide","Santa Cruz",6873,"Glassman, Rodney","REP",2055,2864,2864,3351,3351,3351,3351,3351,809,0,487,0,0,0,0
1618,"Corporation Commissioner","Statewide","Yavapai",6873,"Glassman, Rodney","REP",45678,48250,56524,58421,59698,60879,60879,61285,2572,8274,1897,1277,1181,0,406
1618,"Corporation Commissioner","Statewide","Yuma",6873,"Glassman, Rodney","REP",13188,17406,18391,19411,19411,19411,19411,19411,4218,985,1020,0,0,0,0
1618,"Corporation Commissioner","Statewide","State",6853,"Kennedy, Sandra","DEM",572346,752387,830655,898694,947244,970318,992644,1001972,180041,78268,68039,48550,23074,22326,9328
1618,"Corporation Commissioner","Statewide","Apache",6853,"Kennedy, Sandra","DEM",3588,11715,11911,14491,14491,14607,14607,14607,8127,196,2580,0,116,0,0
1618,"Corporation Commissioner","Statewide","Cochise",6853,"Kennedy, Sandra","DEM",11885,15046,15046,16652,16652,16652,16652,17326,3161,0,1606,0,0,0,674
1618,"Corporation Commissioner","Statewide","Coconino",6853,"Kennedy, Sandra","DEM",19603,25741,25741,26331,26331,29100,30378,30803,6138,0,590,0,2769,1278,425
1618,"Corporation Commissioner","Statewide","Gila",6853,"Kennedy, Sandra","DEM",4956,6367,7153,7222,7459,7459,7459,7459,1411,786,69,237,0,0,0
1618,"Corporation Commissioner","Statewide","Graham",6853,"Kennedy, Sandra","DEM",2216,2878,3071,3071,3071,3071,3071,3071,662,193,0,0,0,0,0
1618,"Corporation Commissioner","Statewide","Greenlee",6853,"Kennedy, Sandra","DEM",897,982,982,982,982,982,982,982,85,0,0,0,0,0,0
1618,"Corporation Commissioner","Statewide","Maricopa",6853,"Kennedy, Sandra","DEM",323650,429603,494038,532923,563685,579789,588522,596382,105953,64435,38885,30762,16104,8733,7860
1618,"Corporation Commissioner","Statewide","Mohave",6853,"Kennedy, Sandra","DEM",10378,14620,14886,15918,16710,16710,16749,16878,4242,266,1032,792,0,39,129
1618,"Corporation Commissioner","Statewide","Navajo",6853,"Kennedy, Sandra","DEM",6799,11483,14245,14245,15202,15400,15400,15400,4684,2762,0,957,198,0,0
1618,"Corporation Commissioner","Statewide","Pima",6853,"Kennedy, Sandra","DEM",127265,154865,154865,168554,181478,181478,190501,190501,27600,0,13689,12924,0,9023,0
1618,"Corporation Commissioner","Statewide","Pinal",6853,"Kennedy, Sandra","DEM",17216,26421,29737,34920,37087,39933,43186,43186,9205,3316,5183,2167,2846,3253,0
1618,"Corporation Commissioner","Statewide","Santa Cruz",6853,"Kennedy, Sandra","DEM",5103,7068,7068,8530,8530,8530,8530,8530,1965,0,1462,0,0,0,0
1618,"Corporation Commissioner","Statewide","Yavapai",6853,"Kennedy, Sandra","DEM",28089,29331,34327,35551,36262,37303,37303,37543,1242,4996,1224,711,1041,0,240
1618,"Corporation Commissioner","Statewide","Yuma",6853,"Kennedy, Sandra","DEM",10701,14915,16233,17952,17952,17952,17952,17952,4214,1318,1719,0,0,0,0
1618,"Corporation Commissioner","Statewide","State",6355,"Olson, Justin","REP",594899,780116,847485,899670,943691,964743,982171,991677,185217,67369,52185,44021,21052,17428,9506
1618,"Corporation Commissioner","Statewide","Apache",6355,"Olson, Justin","REP",2841,5249,5274,6502,6502,6529,6529,6529,2408,25,1228,0,27,0,0
1618,"Corporation Commissioner","Statewide","Cochise",6355,"Olson, Justin","REP",15120,21860,21860,23748,23748,23748,23748,24488,6740,0,1888,0,0,0,740
1618,"Corporation Commissioner","Statewide","Coconino",6355,"Olson, Justin","REP",12055,14484,14484,14696,14696,16070,16857,17076,2429,0,212,0,1374,787,219
1618,"Corporation Commissioner","Statewide","Gila",6355,"Olson, Justin","REP",7910,9672,11042,11154,11413,11413,11413,11413,1762,1370,112,259,0,0,0
1618,"Corporation Commissioner","Statewide","Graham",6355,"Olson, Justin","REP",5202,5737,6371,6371,6371,6371,6371,6371,535,634,0,0,0,0,0
1618,"Corporation Commissioner","Statewide","Greenlee",6355,"Olson, Justin","REP",1163,1325,1325,1325,1325,1325,1325,1325,162,0,0,0,0,0,0
1618,"Corporation Commissioner","Statewide","Maricopa",6355,"Olson, Justin","REP",341760,448486,498455,528930,557865,573082,580614,588434,106726,49969,30475,28935,15217,7532,7820
1618,"Corporation Commissioner","Statewide","Mohave",6355,"Olson, Justin","REP",25207,37341,37916,40260,42209,42209,42325,42676,12134,575,2344,1949,0,116,351
1618,"Corporation Commissioner","Statewide","Navajo",6355,"Olson, Justin","REP",9665,12969,15003,15003,16657,16750,16750,16750,3304,2034,0,1654,93,0,0
1618,"Corporation Commissioner","Statewide","Pima",6355,"Olson, Justin","REP",89209,116046,116046,123200,130796,130796,136016,136016,26837,0,7154,7596,0,5220,0
1618,"Corporation Commissioner","Statewide","Pinal",6355,"Olson, Justin","REP",25223,37645,41523,46981,49369,52565,56338,56338,12422,3878,5458,2388,3196,3773,0
1618,"Corporation Commissioner","Statewide","Santa Cruz",6355,"Olson, Justin","REP",2017,2805,2805,3263,3263,3263,3263,3263,788,0,458,0,0,0,0
1618,"Corporation Commissioner","Statewide","Yavapai",6355,"Olson, Justin","REP",44590,47047,54988,56856,58096,59241,59241,59617,2457,7941,1868,1240,1145,0,376
1618,"Corporation Commissioner","Statewide","Yuma",6355,"Olson, Justin","REP",12937,16936,17879,18867,18867,18867,18867,18867,3999,943,988,0,0,0,0
1618,"Corporation Commissioner","Statewide","State",6601,"Sears, Kiana Maria","DEM",534261,698819,771912,836486,883424,905438,927118,935835,164558,73093,64574,46938,22014,21680,8717
1618,"Corporation Commissioner","Statewide","Apache",6601,"Sears, Kiana Maria","DEM",2713,7975,8095,10102,10102,10187,10187,10187,5262,120,2007,0,85,0,0
1618,"Corporation Commissioner","Statewide","Cochise",6601,"Sears, Kiana Maria","DEM",10778,13671,13671,15209,15209,15209,15209,15829,2893,0,1538,0,0,0,620
1618,"Corporation Commissioner","Statewide","Coconino",6601,"Sears, Kiana Maria","DEM",18505,23625,23625,24170,24170,26861,28073,28485,5120,0,545,0,2691,1212,412
1618,"Corporation Commissioner","Statewide","Gila",6601,"Sears, Kiana Maria","DEM",4338,5576,6292,6356,6564,6564,6564,6564,1238,716,64,208,0,0,0
1618,"Corporation Commissioner","Statewide","Graham",6601,"Sears, Kiana Maria","DEM",1952,2424,2611,2611,2611,2611,2611,2611,472,187,0,0,0,0,0
1618,"Corporation Commissioner","Statewide","Greenlee",6601,"Sears, Kiana Maria","DEM",863,952,952,952,952,952,952,952,89,0,0,0,0,0,0
1618,"Corporation Commissioner","Statewide","Maricopa",6601,"Sears, Kiana Maria","DEM",303687,403257,464387,501708,531417,546938,555380,562737,99570,61130,37321,29709,15521,8442,7357
1618,"Corporation Commissioner","Statewide","Mohave",6601,"Sears, Kiana Maria","DEM",9239,13059,13285,14191,14916,14916,14966,15083,3820,226,906,725,0,50,117
1618,"Corporation Commissioner","Statewide","Navajo",6601,"Sears, Kiana Maria","DEM",5664,9381,11411,11411,12263,12408,12408,12408,3717,2030,0,852,145,0,0
1618,"Corporation Commissioner","Statewide","Pima",6601,"Sears, Kiana Maria","DEM",121641,148081,148081,161457,174226,174226,183181,183181,26440,0,13376,12769,0,8955,0
1618,"Corporation Commissioner","Statewide","Pinal",6601,"Sears, Kiana Maria","DEM",15244,23476,26475,31266,33275,35866,38887,38887,8232,2999,4791,2009,2591,3021,0
1618,"Corporation Commissioner","Statewide","Santa Cruz",6601,"Sears, Kiana Maria","DEM",4576,6280,6280,7549,7549,7549,7549,7549,1704,0,1269,0,0,0,0
1618,"Corporation Commissioner","Statewide","Yavapai",6601,"Sears, Kiana Maria","DEM",25498,26574,31060,32217,32883,33864,33864,34075,1076,4486,1157,666,981,0,211
1618,"Corporation Commissioner","Statewide","Yuma",6601,"Sears, Kiana Maria","DEM",9563,13350,14549,16149,16149,16149,16149,16149,3787,1199,1600,0,0,0,0
