"contestKey","contestLongName","districtName","jurisdictionName","choiceKey","choiceName","partyShortName","r1107_eb","r1107","r1108","r1109","r1110","r1111","r1112","r1113"
3081,"Shall Bolick, Clint, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","Greenlee",5973,"No",NA,448,488,488,488,488,488,488,488
3081,"Shall Bolick, Clint, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","Maricopa",5973,"No",NA,140788,193277,219990,237381,251422,258821,262762,266862
3081,"Shall Bolick, Clint, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","Mohave",5973,"No",NA,5822,8959,9114,9696,10141,10141,10181,10308
3081,"Shall Bolick, Clint, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","Navajo",5973,"No",NA,3858,6691,8273,8273,8848,8989,8989,8989
3081,"Shall Bolick, Clint, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","Pima",5973,"No",NA,59542,76091,76091,82375,88612,88612,92982,92982
3081,"Shall Bolick, Clint, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","Pinal",5973,"No",NA,9235,14520,16193,18590,19617,21094,22692,22692
3081,"Shall Bolick, Clint, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","Santa Cruz",5973,"No",NA,2050,2978,2978,3651,3651,3651,3651,3651
3081,"Shall Bolick, Clint, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","Yavapai",5973,"No",NA,10781,11369,13733,14221,14511,14949,14949,15058
3081,"Shall Bolick, Clint, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","Yuma",5973,"No",NA,5114,7443,8096,8945,8945,8945,8945,8945
3081,"Shall Bolick, Clint, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","State",5955,"Yes",NA,652230,866661,938133,1002291,1049949,1071655,1093591,1105017
3081,"Shall Bolick, Clint, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","Apache",5955,"Yes",NA,4272,11193,11333,13743,13743,13841,13841,13841
3081,"Shall Bolick, Clint, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","Cochise",5955,"Yes",NA,19691,27452,27452,30014,30014,30014,30014,31031
3081,"Shall Bolick, Clint, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","Coconino",5955,"Yes",NA,17595,22799,22799,23241,23241,25343,26444,26795
3081,"Shall Bolick, Clint, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","Gila",5955,"Yes",NA,8567,10693,12109,12225,12563,12563,12563,12563
3081,"Shall Bolick, Clint, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","Graham",5955,"Yes",NA,5663,6525,7176,7176,7176,7176,7176,7176
3081,"Shall Bolick, Clint, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","Greenlee",5955,"Yes",NA,1510,1711,1711,1711,1711,1711,1711,1711
3081,"Shall Bolick, Clint, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","Maricopa",5955,"Yes",NA,320287,429518,479742,510846,537587,551408,558531,567763
3081,"Shall Bolick, Clint, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","Mohave",5955,"Yes",NA,27196,40081,40675,43117,45157,45157,45287,45674
3081,"Shall Bolick, Clint, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","Navajo",5955,"Yes",NA,11094,16244,19514,19514,21221,21379,21379,21379
3081,"Shall Bolick, Clint, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","Pima",5955,"Yes",NA,135092,169749,169749,182121,194482,194482,203165,203165
3081,"Shall Bolick, Clint, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","Pinal",5955,"Yes",NA,30391,46438,51395,58910,62106,66307,71206,71206
3081,"Shall Bolick, Clint, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","Santa Cruz",5955,"Yes",NA,4787,6704,6704,8048,8048,8048,8048,8048
3081,"Shall Bolick, Clint, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","Yavapai",5955,"Yes",NA,48205,50807,59424,61422,62697,64023,64023,64462
3081,"Shall Bolick, Clint, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","Yuma",5955,"Yes",NA,17880,23874,25477,27330,27330,27330,27330,27330
3097,"Shall Pelander, John, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","State",5980,"No",NA,229187,322234,353778,383058,404585,414791,424753,429348
3097,"Shall Pelander, John, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","Apache",5980,"No",NA,1867,6201,6280,7598,7598,7650,7650,7650
3097,"Shall Pelander, John, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","Cochise",5980,"No",NA,5384,7121,7121,7900,7900,7900,7900,8265
3097,"Shall Pelander, John, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","Coconino",5980,"No",NA,8031,10943,10943,11195,11195,12287,12776,12969
3097,"Shall Pelander, John, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","Gila",5980,"No",NA,2069,2851,3202,3235,3361,3361,3361,3361
3097,"Shall Pelander, John, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","Graham",5980,"No",NA,1365,1735,1867,1867,1867,1867,1867,1867
3097,"Shall Pelander, John, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","Greenlee",5980,"No",NA,428,461,461,461,461,461,461,461
3097,"Shall Pelander, John, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","Maricopa",5980,"No",NA,125802,178254,203155,219663,233022,240135,243916,247731
3097,"Shall Pelander, John, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","Mohave",5980,"No",NA,5384,8238,8394,8938,9362,9362,9404,9520
3097,"Shall Pelander, John, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","Navajo",5980,"No",NA,3700,6440,7922,7922,8470,8594,8594,8594
3097,"Shall Pelander, John, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","Pima",5980,"No",NA,49971,65268,65268,70851,76686,76686,80753,80753
3097,"Shall Pelander, John, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","Pinal",5980,"No",NA,8362,13403,14918,17181,18134,19577,21160,21160
3097,"Shall Pelander, John, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","Santa Cruz",5980,"No",NA,2031,2912,2912,3594,3594,3594,3594,3594
3097,"Shall Pelander, John, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","Yavapai",5980,"No",NA,10008,10591,12898,13375,13657,14039,14039,14145
3097,"Shall Pelander, John, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","Yuma",5980,"No",NA,4785,6980,7601,8442,8442,8442,8442,8442
3097,"Shall Pelander, John, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","State",5993,"Yes",NA,661542,868950,940535,1004766,1052207,1073832,1095722,1107073
3097,"Shall Pelander, John, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","Apache",5993,"Yes",NA,4238,11110,11257,13643,13643,13746,13746,13746
3097,"Shall Pelander, John, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","Cochise",5993,"Yes",NA,19847,27654,27654,30197,30197,30197,30197,31214
3097,"Shall Pelander, John, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","Coconino",5993,"Yes",NA,17835,22986,22986,23419,23419,25513,26621,26959
3097,"Shall Pelander, John, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","Gila",5993,"Yes",NA,8647,10789,12197,12317,12678,12678,12678,12678
3097,"Shall Pelander, John, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","Graham",5993,"Yes",NA,5554,6429,7061,7061,7061,7061,7061,7061
3097,"Shall Pelander, John, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","Greenlee",5993,"Yes",NA,1520,1725,1725,1725,1725,1725,1725,1725
3097,"Shall Pelander, John, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","Maricopa",5993,"Yes",NA,322543,424686,474871,505716,532147,545764,552757,561938
3097,"Shall Pelander, John, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","Mohave",5993,"Yes",NA,26684,39199,39774,42165,44157,44157,44275,44650
3097,"Shall Pelander, John, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","Navajo",5993,"Yes",NA,11100,16238,19527,19527,21242,21420,21420,21420
3097,"Shall Pelander, John, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","Pima",5993,"Yes",NA,140898,175791,175791,188539,200971,200971,209741,209741
3097,"Shall Pelander, John, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","Pinal",5993,"Yes",NA,31188,47427,52504,60144,63382,67604,72505,72505
3097,"Shall Pelander, John, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","Santa Cruz",5993,"Yes",NA,4776,6699,6699,8024,8024,8024,8024,8024
3097,"Shall Pelander, John, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","Yavapai",5993,"Yes",NA,48783,51379,60039,62021,63293,64704,64704,65144
3097,"Shall Pelander, John, Justice of the Arizona Supreme Court be retained in office?","Arizona Supreme Court","Yuma",5993,"Yes",NA,17929,23966,25578,27396,27396,27396,27396,27396
3113,"Shall Swann, Peter, Judge of the Court of Appeals  Division I be retained in office?","Court of Appeals Division I (Maricopa)","State",6008,"No",NA,109981,155164,173109,185109,195551,201087,203894,207336
3113,"Shall Swann, Peter, Judge of the Court of Appeals  Division I be retained in office?","Court of Appeals Division I (Maricopa)","Maricopa",6008,"No",NA,109981,155164,173109,185109,195551,201087,203894,207336
3113,"Shall Swann, Peter, Judge of the Court of Appeals  Division I be retained in office?","Court of Appeals Division I (Maricopa)","State",6010,"Yes",NA,314541,420413,472740,505392,532066,545704,552891,562289
3113,"Shall Swann, Peter, Judge of the Court of Appeals  Division I be retained in office?","Court of Appeals Division I (Maricopa)","Maricopa",6010,"Yes",NA,314541,420413,472740,505392,532066,545704,552891,562289
3115,"Shall Eckerstrom, Peter J., Judge of the Court of Appeals Division II be retained in office?","Court of Appeals Division II (Pima)","State",6012,"No",NA,44636,59581,59581,64002,68725,68725,71994,71994
3115,"Shall Eckerstrom, Peter J., Judge of the Court of Appeals Division II be retained in office?","Court of Appeals Division II (Pima)","Pima",6012,"No",NA,44636,59581,59581,64002,68725,68725,71994,71994
3115,"Shall Eckerstrom, Peter J., Judge of the Court of Appeals Division II be retained in office?","Court of Appeals Division II (Pima)","State",6014,"Yes",NA,146237,181382,181382,195088,208422,208422,217877,217877
3115,"Shall Eckerstrom, Peter J., Judge of the Court of Appeals Division II be retained in office?","Court of Appeals Division II (Pima)","Pima",6014,"Yes",NA,146237,181382,181382,195088,208422,208422,217877,217877
3117,"Shall Espinosa, Philip G., Judge of the Court of Appeals Division II be retained in office?","Court of Appeals Division II (Pima)","State",6017,"No",NA,50874,65913,65913,70752,75673,75673,79172,79172
3117,"Shall Espinosa, Philip G., Judge of the Court of Appeals Division II be retained in office?","Court of Appeals Division II (Pima)","Pima",6017,"No",NA,50874,65913,65913,70752,75673,75673,79172,79172
3117,"Shall Espinosa, Philip G., Judge of the Court of Appeals Division II be retained in office?","Court of Appeals Division II (Pima)","State",6015,"Yes",NA,138202,172801,172801,185951,198887,198887,208007,208007
3117,"Shall Espinosa, Philip G., Judge of the Court of Appeals Division II be retained in office?","Court of Appeals Division II (Pima)","Pima",6015,"Yes",NA,138202,172801,172801,185951,198887,198887,208007,208007
3119,"Shall Staring, Christopher, Judge of the Court of Appeals Division II be retained in office?","Court of Appeals Division II (Pima)","State",6022,"No",NA,42223,56074,56074,60633,65415,65415,68734,68734
3119,"Shall Staring, Christopher, Judge of the Court of Appeals Division II be retained in office?","Court of Appeals Division II (Pima)","Pima",6022,"No",NA,42223,56074,56074,60633,65415,65415,68734,68734
3119,"Shall Staring, Christopher, Judge of the Court of Appeals Division II be retained in office?","Court of Appeals Division II (Pima)","State",6019,"Yes",NA,146303,181899,181899,195226,208235,208235,217469,217469
3119,"Shall Staring, Christopher, Judge of the Court of Appeals Division II be retained in office?","Court of Appeals Division II (Pima)","Pima",6019,"Yes",NA,146303,181899,181899,195226,208235,208235,217469,217469
3121,"Proposition 125","Ballot Measure Statewide","State",6032,"No",NA,560984,756903,828356,888416,934345,956137,976790,985783
3121,"Proposition 125","Ballot Measure Statewide","Apache",6032,"No",NA,4100,10930,11049,13326,13326,13418,13418,13418
3121,"Proposition 125","Ballot Measure Statewide","Cochise",6032,"No",NA,14164,19037,19037,20919,20919,20919,20919,21592
3121,"Proposition 125","Ballot Measure Statewide","Coconino",6032,"No",NA,15378,19931,19931,20314,20314,22199,23173,23491
3121,"Proposition 125","Ballot Measure Statewide","Gila",6032,"No",NA,6273,7992,9052,9137,9415,9415,9415,9415
3121,"Proposition 125","Ballot Measure Statewide","Graham",6032,"No",NA,4399,5143,5643,5643,5643,5643,5643,5643
3121,"Proposition 125","Ballot Measure Statewide","Greenlee",6032,"No",NA,1196,1343,1343,1343,1343,1343,1343,1343
3121,"Proposition 125","Ballot Measure Statewide","Maricopa",6032,"No",NA,307272,416895,471243,504402,533118,548487,556661,564021
3121,"Proposition 125","Ballot Measure Statewide","Mohave",6032,"No",NA,21277,31762,32258,34339,36072,36072,36161,36451
3121,"Proposition 125","Ballot Measure Statewide","Navajo",6032,"No",NA,8919,13083,15771,15771,17158,17316,17316,17316
3121,"Proposition 125","Ballot Measure Statewide","Pima",6032,"No",NA,104688,134580,134580,144612,155001,155001,162449,162449
3121,"Proposition 125","Ballot Measure Statewide","Pinal",6032,"No",NA,22372,34722,38446,44273,46725,49967,53935,53935
3121,"Proposition 125","Ballot Measure Statewide","Santa Cruz",6032,"No",NA,3844,5383,5383,6486,6486,6486,6486,6486
3121,"Proposition 125","Ballot Measure Statewide","Yavapai",6032,"No",NA,33630,35472,42550,44009,44983,46029,46029,46381
3121,"Proposition 125","Ballot Measure Statewide","Yuma",6032,"No",NA,13472,18246,19686,21458,21458,21458,21458,21458
3121,"Proposition 125","Ballot Measure Statewide","State",6047,"Yes",NA,622790,811832,887674,951628,1001667,1025327,1046626,1056685
3121,"Proposition 125","Ballot Measure Statewide","Apache",6047,"Yes",NA,3069,8717,8839,10833,10833,10919,10919,10919
3121,"Proposition 125","Ballot Measure Statewide","Cochise",6047,"Yes",NA,14606,19800,19800,21769,21769,21769,21769,22558
3121,"Proposition 125","Ballot Measure Statewide","Coconino",6047,"Yes",NA,17992,23003,23003,23467,23467,25956,27159,27515
3121,"Proposition 125","Ballot Measure Statewide","Gila",6047,"Yes",NA,6696,8297,9455,9564,9823,9823,9823,9823
3121,"Proposition 125","Ballot Measure Statewide","Graham",6047,"Yes",NA,3572,4158,4570,4570,4570,4570,4570,4570
3121,"Proposition 125","Ballot Measure Statewide","Greenlee",6047,"Yes",NA,994,1115,1115,1115,1115,1115,1115,1115
3121,"Proposition 125","Ballot Measure Statewide","Maricopa",6047,"Yes",NA,350608,457781,517362,553346,584897,601361,609667,617959
3121,"Proposition 125","Ballot Measure Statewide","Mohave",6047,"Yes",NA,17637,26106,26560,28260,29661,29661,29759,30051
3121,"Proposition 125","Ballot Measure Statewide","Navajo",6047,"Yes",NA,8845,13528,16101,16101,17571,17746,17746,17746
3121,"Proposition 125","Ballot Measure Statewide","Pima",6047,"Yes",NA,119406,149225,149225,161333,173185,173185,181262,181262
3121,"Proposition 125","Ballot Measure Statewide","Pinal",6047,"Yes",NA,21804,32801,36587,42051,44481,47688,51303,51303
3121,"Proposition 125","Ballot Measure Statewide","Santa Cruz",6047,"Yes",NA,3585,4973,4973,5979,5979,5979,5979,5979
3121,"Proposition 125","Ballot Measure Statewide","Yavapai",6047,"Yes",NA,41390,43507,50104,51868,52944,54183,54183,54513
3121,"Proposition 125","Ballot Measure Statewide","Yuma",6047,"Yes",NA,12586,16889,18048,19440,19440,19440,19440,19440
3137,"Proposition 126","Ballot Measure Statewide","State",6097,"No",NA,415166,561057,618970,669275,707956,725951,743074,749885
3137,"Proposition 126","Ballot Measure Statewide","Apache",6097,"No",NA,2660,9511,9631,11530,11530,11628,11628,11628
3137,"Proposition 126","Ballot Measure Statewide","Cochise",6097,"No",NA,8759,11549,11549,12877,12877,12877,12877,13349
3137,"Proposition 126","Ballot Measure Statewide","Coconino",6097,"No",NA,14584,19420,19420,19897,19897,21963,22938,23235
3137,"Proposition 126","Ballot Measure Statewide","Gila",6097,"No",NA,3575,4848,5589,5652,5861,5861,5861,5861
3137,"Proposition 126","Ballot Measure Statewide","Graham",6097,"No",NA,2321,2912,3259,3259,3259,3259,3259,3259
3137,"Proposition 126","Ballot Measure Statewide","Greenlee",6097,"No",NA,677,775,775,775,775,775,775,775
3137,"Proposition 126","Ballot Measure Statewide","Maricopa",6097,"No",NA,232218,314074,360852,389587,414194,426850,433771,439404
3137,"Proposition 126","Ballot Measure Statewide","Mohave",6097,"No",NA,9307,14841,15090,16160,16953,16953,17022,17215
3137,"Proposition 126","Ballot Measure Statewide","Navajo",6097,"No",NA,5521,9698,11978,11978,12963,13133,13133,13133
3137,"Proposition 126","Ballot Measure Statewide","Pima",6097,"No",NA,90357,113850,113850,123989,133765,133765,140499,140499
3137,"Proposition 126","Ballot Measure Statewide","Pinal",6097,"No",NA,12573,20252,22569,26083,27704,29870,32294,32294
3137,"Proposition 126","Ballot Measure Statewide","Santa Cruz",6097,"No",NA,2638,3752,3752,4535,4535,4535,4535,4535
3137,"Proposition 126","Ballot Measure Statewide","Yavapai",6097,"No",NA,22024,23237,27409,28474,29164,30003,30003,30219
3137,"Proposition 126","Ballot Measure Statewide","Yuma",6097,"No",NA,7952,11251,12160,13392,13392,13392,13392,13392
3137,"Proposition 126","Ballot Measure Statewide","State",6169,"Yes",NA,799159,1047512,1141703,1218683,1278844,1307601,1333507,1346029
3137,"Proposition 126","Ballot Measure Statewide","Apache",6169,"Yes",NA,4606,10304,10422,12815,12815,12896,12896,12896
3137,"Proposition 126","Ballot Measure Statewide","Cochise",6169,"Yes",NA,20587,27924,27924,30507,30507,30507,30507,31501
3137,"Proposition 126","Ballot Measure Statewide","Coconino",6169,"Yes",NA,19602,24474,24474,24873,24873,27325,28584,28960
3137,"Proposition 126","Ballot Measure Statewide","Gila",6169,"Yes",NA,9641,11749,13268,13403,13736,13736,13736,13736
3137,"Proposition 126","Ballot Measure Statewide","Graham",6169,"Yes",NA,5787,6554,7126,7126,7126,7126,7126,7126
3137,"Proposition 126","Ballot Measure Statewide","Greenlee",6169,"Yes",NA,1556,1731,1731,1731,1731,1731,1731,1731
3137,"Proposition 126","Ballot Measure Statewide","Maricopa",6169,"Yes",NA,444782,586182,657356,699890,737446,757578,767656,777914
3137,"Proposition 126","Ballot Measure Statewide","Mohave",6169,"Yes",NA,30542,44414,45153,47957,50404,50404,50527,50931
3137,"Proposition 126","Ballot Measure Statewide","Navajo",6169,"Yes",NA,12513,17331,20363,20363,22316,22480,22480,22480
3137,"Proposition 126","Ballot Measure Statewide","Pima",6169,"Yes",NA,138344,175847,175847,188413,201495,201495,210658,210658
3137,"Proposition 126","Ballot Measure Statewide","Pinal",6169,"Yes",NA,32077,47973,53304,61238,64555,68946,74229,74229
3137,"Proposition 126","Ballot Measure Statewide","Santa Cruz",6169,"Yes",NA,4885,6744,6744,8080,8080,8080,8080,8080
3137,"Proposition 126","Ballot Measure Statewide","Yavapai",6169,"Yes",NA,55472,58318,68269,70562,72035,73572,73572,74062
3137,"Proposition 126","Ballot Measure Statewide","Yuma",6169,"Yes",NA,18765,24645,26400,28403,28403,28403,28403,28403
3138,"Proposition 127","Ballot Measure Statewide","State",6166,"No",NA,864141,1149494,1255228,1340312,1409066,1441738,1470510,1484046
3138,"Proposition 127","Ballot Measure Statewide","Apache",6166,"No",NA,5747,14650,14858,18108,18108,18219,18219,18219
3138,"Proposition 127","Ballot Measure Statewide","Cochise",6166,"No",NA,22995,31462,31462,34521,34521,34521,34521,35630
3138,"Proposition 127","Ballot Measure Statewide","Coconino",6166,"No",NA,19038,25181,25181,25633,25633,27835,29106,29482
3138,"Proposition 127","Ballot Measure Statewide","Gila",6166,"No",NA,10929,13744,15628,15777,16242,16242,16242,16242
3138,"Proposition 127","Ballot Measure Statewide","Graham",6166,"No",NA,7253,8446,9286,9286,9286,9286,9286,9286
3138,"Proposition 127","Ballot Measure Statewide","Greenlee",6166,"No",NA,1899,2139,2139,2139,2139,2139,2139,2139
3138,"Proposition 127","Ballot Measure Statewide","Maricopa",6166,"No",NA,485164,642072,721026,767759,811427,835039,846639,857653
3138,"Proposition 127","Ballot Measure Statewide","Mohave",6166,"No",NA,34268,51292,52116,55381,58099,58099,58255,58773
3138,"Proposition 127","Ballot Measure Statewide","Navajo",6166,"No",NA,14860,21920,26372,26372,28877,29116,29116,29116
3138,"Proposition 127","Ballot Measure Statewide","Pima",6166,"No",NA,142463,184138,184138,197227,211123,211123,220885,220885
3138,"Proposition 127","Ballot Measure Statewide","Pinal",6166,"No",NA,34801,53805,59588,68299,72147,77079,83062,83062
3138,"Proposition 127","Ballot Measure Statewide","Santa Cruz",6166,"No",NA,5203,7472,7472,9018,9018,9018,9018,9018
3138,"Proposition 127","Ballot Measure Statewide","Yavapai",6166,"No",NA,58337,61391,72138,74632,76286,77862,77862,78381
3138,"Proposition 127","Ballot Measure Statewide","Yuma",6166,"No",NA,21184,28130,30172,32508,32508,32508,32508,32508
3138,"Proposition 127","Ballot Measure Statewide","State",6129,"Yes",NA,378172,500160,552597,598888,632489,648373,663858,670103
3138,"Proposition 127","Ballot Measure Statewide","Apache",6129,"Yes",NA,1486,4723,4772,5794,5794,5850,5850,5850
3138,"Proposition 127","Ballot Measure Statewide","Cochise",6129,"Yes",NA,6553,8226,8226,9150,9150,9150,9150,9503
3138,"Proposition 127","Ballot Measure Statewide","Coconino",6129,"Yes",NA,15472,19187,19187,19629,19629,22036,23049,23372
3138,"Proposition 127","Ballot Measure Statewide","Gila",6129,"Yes",NA,2609,3279,3748,3802,3930,3930,3930,3930
3138,"Proposition 127","Ballot Measure Statewide","Graham",6129,"Yes",NA,899,1074,1169,1169,1169,1169,1169,1169
3138,"Proposition 127","Ballot Measure Statewide","Greenlee",6129,"Yes",NA,340,378,378,378,378,378,378,378
3138,"Proposition 127","Ballot Measure Statewide","Maricopa",6129,"Yes",NA,215663,293398,337954,365855,387353,398122,404349,409629
3138,"Proposition 127","Ballot Measure Statewide","Mohave",6129,"Yes",NA,5741,8443,8604,9260,9804,9804,9848,9944
3138,"Proposition 127","Ballot Measure Statewide","Navajo",6129,"Yes",NA,3231,5253,6214,6214,6697,6792,6792,6792
3138,"Proposition 127","Ballot Measure Statewide","Pima",6129,"Yes",NA,87934,107974,107974,117915,127182,127182,133547,133547
3138,"Proposition 127","Ballot Measure Statewide","Pinal",6129,"Yes",NA,10221,15263,17178,20049,21205,22941,24777,24777
3138,"Proposition 127","Ballot Measure Statewide","Santa Cruz",6129,"Yes",NA,2367,3130,3130,3732,3732,3732,3732,3732
3138,"Proposition 127","Ballot Measure Statewide","Yavapai",6129,"Yes",NA,19923,20984,24562,25485,26010,26831,26831,27024
3138,"Proposition 127","Ballot Measure Statewide","Yuma",6129,"Yes",NA,5733,8056,8709,9664,9664,9664,9664,9664
3139,"Proposition 305","Ballot Measure Statewide","State",6109,"No",NA,817181,1048420,1149366,1231662,1296551,1326987,1354649,1366959
3139,"Proposition 305","Ballot Measure Statewide","Apache",6109,"No",NA,3996,9641,9743,11924,11924,11994,11994,11994
3139,"Proposition 305","Ballot Measure Statewide","Cochise",6109,"No",NA,18944,24900,24900,27179,27179,27179,27179,27902
3139,"Proposition 305","Ballot Measure Statewide","Coconino",6109,"No",NA,23547,28650,28650,29217,29217,32240,33749,34227
3139,"Proposition 305","Ballot Measure Statewide","Gila",6109,"No",NA,8691,10692,12102,12220,12501,12501,12501,12501
3139,"Proposition 305","Ballot Measure Statewide","Graham",6109,"No",NA,5497,6240,6838,6838,6838,6838,6838,6838
3139,"Proposition 305","Ballot Measure Statewide","Greenlee",6109,"No",NA,1456,1640,1640,1640,1640,1640,1640,1640
3139,"Proposition 305","Ballot Measure Statewide","Maricopa",6109,"No",NA,460581,593498,674437,721837,763698,785419,796650,807087
3139,"Proposition 305","Ballot Measure Statewide","Mohave",6109,"No",NA,26008,37488,38086,40461,42426,42426,42528,42820
3139,"Proposition 305","Ballot Measure Statewide","Navajo",6109,"No",NA,11322,16487,19251,19251,21053,21246,21246,21246
3139,"Proposition 305","Ballot Measure Statewide","Pima",6109,"No",NA,155081,191770,191770,206561,220951,220951,231117,231117
3139,"Proposition 305","Ballot Measure Statewide","Pinal",6109,"No",NA,29232,43008,47877,55261,58508,62378,67032,67032
3139,"Proposition 305","Ballot Measure Statewide","Santa Cruz",6109,"No",NA,4598,6293,6293,7461,7461,7461,7461,7461
3139,"Proposition 305","Ballot Measure Statewide","Yavapai",6109,"No",NA,51623,53910,62054,64181,65524,67083,67083,67463
3139,"Proposition 305","Ballot Measure Statewide","Yuma",6109,"No",NA,16605,21506,23028,24934,24934,24934,24934,24934
3139,"Proposition 305","Ballot Measure Statewide","State",6068,"Yes",NA,393054,559438,612162,658277,693524,710552,726287,733555
3139,"Proposition 305","Ballot Measure Statewide","Apache",6068,"Yes",NA,3116,9427,9568,11595,11595,11689,11689,11689
3139,"Proposition 305","Ballot Measure Statewide","Cochise",6068,"Yes",NA,9972,14076,14076,15669,15669,15669,15669,16407
3139,"Proposition 305","Ballot Measure Statewide","Coconino",6068,"Yes",NA,10274,14772,14772,15067,15067,16545,17274,17485
3139,"Proposition 305","Ballot Measure Statewide","Gila",6068,"Yes",NA,4582,6016,6901,6986,7283,7283,7283,7283
3139,"Proposition 305","Ballot Measure Statewide","Graham",6068,"Yes",NA,2490,3092,3416,3416,3416,3416,3416,3416
3139,"Proposition 305","Ballot Measure Statewide","Greenlee",6068,"Yes",NA,753,844,844,844,844,844,844,844
3139,"Proposition 305","Ballot Measure Statewide","Maricopa",6068,"Yes",NA,219765,315728,354811,380446,402388,414261,420497,426195
3139,"Proposition 305","Ballot Measure Statewide","Mohave",6068,"Yes",NA,12751,20277,20632,22042,23248,23248,23339,23643
3139,"Proposition 305","Ballot Measure Statewide","Navajo",6068,"Yes",NA,6261,9962,12445,12445,13545,13683,13683,13683
3139,"Proposition 305","Ballot Measure Statewide","Pima",6068,"Yes",NA,71260,95048,95048,102790,111109,111109,116792,116792
3139,"Proposition 305","Ballot Measure Statewide","Pinal",6068,"Yes",NA,14699,24322,26928,30834,32460,35108,38104,38104
3139,"Proposition 305","Ballot Measure Statewide","Santa Cruz",6068,"Yes",NA,2751,3959,3959,4863,4863,4863,4863,4863
3139,"Proposition 305","Ballot Measure Statewide","Yavapai",6068,"Yes",NA,24572,26302,32025,33217,33974,34771,34771,35088
3139,"Proposition 305","Ballot Measure Statewide","Yuma",6068,"Yes",NA,9808,14034,15158,16484,16484,16484,16484,16484
3140,"Proposition 306","Ballot Measure Statewide","State",6179,"No",NA,528667,700149,764802,820548,862645,882173,901157,909639
3140,"Proposition 306","Ballot Measure Statewide","Apache",6179,"No",NA,3295,9970,10110,12172,12172,12259,12259,12259
3140,"Proposition 306","Ballot Measure Statewide","Cochise",6179,"No",NA,12579,17059,17059,18687,18687,18687,18687,19348
3140,"Proposition 306","Ballot Measure Statewide","Coconino",6179,"No",NA,16866,21843,21843,22279,22279,24381,25435,25780
3140,"Proposition 306","Ballot Measure Statewide","Gila",6179,"No",NA,5411,6996,7899,7974,8226,8226,8226,8226
